Title,Price,Rating,RAM,Display,Camera,Battery,Warranty
"realme 16 Pro+ 5G (Master Grey, 256 GB)","₹55,999",4.6,12 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Full HD+ AMOLED Display,200MP + 50MP + 8MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In-Box Accessories
"Nokia 220 4G Dual SIM Keypad Phone, Built-in UPI App, USB Type C","₹3,699",4,64 MB RAM | 64 MB ROM,7.11 cm (2.8 inch) Display,1450 mAh Battery,1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES,
"POCO X7 5G (Glacier Green, 256 GB)","₹19,999",4.3,8 GB RAM | 256 GB ROM,16.94 cm (6.67 inch) Display,50MP + 8MP + 2MP | 20MP Front Camera,5500 mAh Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme 16T 5G (Starlight Red, 128 GB)","₹29,999",3.8,6 GB RAM | 128 GB ROM,17.27 cm (6.8 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,8000 mAh lithium-ion polymer Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Apple iPhone 16 (White, 256 GB)","₹74,900",4.6,256 GB ROM,15.49 cm (6.1 inch) Super Retina XDR Display,48MP + 12MP | 12MP Front Camera,"A18 Chip, 6 Core Processor Processor",
"Nokia 105 Single SIM, Keypad Mobile Phone with Wireless FM Radio","₹1,599",4,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) QVGA Display,0MP Front Camera,800 mAh Lithium Ion Battery,1YR BRAND WARRANTY ON HANDSET & 6 MONTHS WARRANTY ON ACCESSORIES
"realme 16T 5G (Starlight Black, 128 GB)","₹29,085",3.8,6 GB RAM | 128 GB ROM,17.27 cm (6.8 inch) HD+ Display,50MP + 2MP | 16MP Front Camera,8000 mAh lithium-ion polymer Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO X8 Pro (Black, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"OPPO F27 Pro+ (Midnight Navy, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 2MP | 8MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Samsung Galaxy S25 Ultra 5G (Titanium Gray, 512 GB)","₹1,04,890",4.6,12 GB RAM | 512 GB ROM,17.53 cm (6.9 inch) Quad HD+ Display,200MP + 50MP + 50MP + 10MP | 12MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"REDMI A7 (Black, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (Iron man edition, 256 GB)","₹39,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme 15T 5G (Flowing Silver, 128 GB)","₹27,999",4.2,8 GB RAM | 128 GB ROM,16.69 cm (6.57 inch) Full HD Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 15T 5G (Suit Titanium, 128 GB)","₹27,999",4.2,8 GB RAM | 128 GB ROM,16.69 cm (6.57 inch) Full HD Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"realme 15T 5G (Flowing Silver, 256 GB)","₹29,999",4.2,8 GB RAM | 256 GB ROM,16.69 cm (6.57 inch) Full HD Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"OPPO A6x 5G (Olive Green, 64 GB)","₹16,999",4.3,4 GB RAM | 64 GB ROM,17.14 cm (6.75 inch) HD+ Display,13MP Rear Camera | 5MP Front Camera,6500 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO X8 Pro (Black, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (White, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Ai+ Pulse 1 (Black, 64 GB)","₹7,999",4.2,4 GB RAM | 64 GB ROM | Expandable Upto 1 TB,17.13 cm (6.745 inch) HD+ Display,50MP Rear Camera | 5MP Front Camera,5000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
MOTOROLA Moto A200,"₹1,135",3.9,56 MB RAM | 36 MB ROM | Expandable Upto 64 GB,4.5 cm (1.77 inch) HVGA Display,0MP | 0MP Front Camera,800 mAh Battery,2 Years Domestic Replacement Warranty
"REDMI A7 (Blue, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (Green, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme 15x 5G (Marine Blue, 128 GB)","₹23,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.27 cm (6.8 inch) Display,50MP Rear Camera | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI Note 15 Pro + 5G (Carbon Black, 256 GB)","₹39,995",4.3,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,200MP Rear Camera,6500 mAh Battery,
"LYF Earth 1 (White, 32 GB)","₹21,173",3.5,3 GB RAM | 32 GB ROM | Expandable Upto 32 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3500 mAh Li-Ion Polymer Battery,1 Year for Mobile & 6 Months for Accessories
Micromax X513+,"₹1,363",3.8,32 MB RAM | 32 MB ROM,4.5 cm (1.77 inch) Display,0.3MP Rear Camera,1750 mAh Battery,
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A36 5G (Awesome Lavender, 256 GB)","₹41,999",4.4,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 12MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"realme 15T 5G (Silk Blue, 128 GB)","₹27,999",4.2,8 GB RAM | 128 GB ROM,16.69 cm (6.57 inch) Full HD Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO X8 Pro (Black, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (Iron man edition, 256 GB)","₹39,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"LAVA Blaze Duo 3 (Imperial Gold, 128 GB)","₹19,999",3.8,6 GB RAM | 128 GB ROM | Expandable Upto 128 GB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 64MP | 0MP Front Camera,5000 mAh Battery,1 Year Handset Warranty and 6 Months Warranty on Accessories
"realme Narzo Power 5G (Titan Blue, 256 GB)","₹29,851",4.1,8 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Display,50MP Rear Camera,10001 mAh Battery,
Jio PRIMA2 4G,"₹3,319",3.8,500 MB RAM | 4 GB ROM | Expandable Upto 128 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1800 mAh Battery,
"Samsung Galaxy M56 5G (Light Green, 256 GB)","₹33,990",4.4,8 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ E3 Super AMOLED Display,50MP + 50MP + 8MP | 12MP + 2MP Dual Front Camera,5000 mAh Battery,one-year warranty covering the device itself
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI A7 (Black, 64 GB)","₹11,499",4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Infinix NOTE 60 Pro (Mocha Brown, 128 GB)","₹33,999",4.4,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,6500 mAh Battery,1 year for Handset 6 months for Accessories
"Samsung Galaxy A36 5G (Awesome White, 128 GB)","₹31,999",4.3,8 GB RAM | 128 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 8MP | 12MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"POCO X8 Pro (Black, 256 GB)","₹34,999",4.3,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (White, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Samsung Galaxy A14 5G (Dark Red, 128 GB)","₹20,999",4.2,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,16.76 cm (6.6 inch) Full HD+ Display,50MP + 2MP + 2MP | 13MP Front Camera,5000 mAh Lithium Ion Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories
"LAVA Play Ultra 5G (Arctic Frost, 128 GB)","₹19,499",4.1,8 GB RAM | 128 GB ROM,16.76 cm (6.6 inch) Display,64MP Rear Camera,5000 mAh Battery,
Jio PRIMA2,"₹3,499",3.8,36 MB RAM | 4 GB ROM | Expandable Upto 128 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1800 mAh Battery,
Sia Vantage Pro F15,"₹1,699",4.2,32 MB RAM | 32 MB ROM | Expandable Upto 8 GB,4.57 cm (1.8 inch) QVGA Display,2MP + 2MP,1050 mAh Battery,No Warranty
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 64 GB)","₹14,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI Note 15 Pro + 5G (Carbon Black, 256 GB)","₹39,995",4.3,12 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Display,200MP Rear Camera,6500 mAh Battery,
"realme 15x 5G (Marine Blue, 128 GB)","₹23,999",4.3,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.27 cm (6.8 inch) Display,50MP Rear Camera | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI 15A (Ace Black, 128 GB)","₹17,999",3.7,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹17,999",3.7,6 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
HMD 100 DS | Red,"₹1,059",3.7,4 MB RAM | 4 MB ROM,4.5 cm (1.77 inch) Display,800 mAh Battery,1 Year Replacement,
"Google Pixel 10 Pro XL (Obsidian, 256 GB)","₹1,24,999",4.5,16 GB RAM | 256 GB ROM,17.27 cm (6.8 inch) Quad HD+ Display,50MP + 48MP + 48MP | 42MP Front Camera,5200 mAh Battery,1 Year Domestic Warranty
"vivo Y31 5G (Diamond Green, 128 GB)","₹23,999",4.4,6 GB RAM | 128 GB ROM,16.97 cm (6.68 inch) Full HD+ Display,50MP + 0.08MP | 8MP Front Camera,6500 mAh Battery,1 Year Warranty
"MOTOROLA Edge 60 Pro (Pantone Dazzling Blue, 256 GB)","₹33,999",4.3,12 GB RAM | 256 GB ROM,17.02 cm (6.7 inch) Full HD+ Display,50MP + 50MP + 10MP | 50MP Front Camera,6000 mAh Battery,1 Year Warranty on Handset and 6 Months Warranty on Accessories
"REDMI 15A (Ace Black, 64 GB)","₹14,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Awesome Blue, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"realme 15T 5G (Flowing Silver, 256 GB)","₹29,999",4.2,8 GB RAM | 256 GB ROM,16.69 cm (6.57 inch) Full HD Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Infinix NOTE 60 Pro (Mocha Brown, 128 GB)","₹33,999",4.4,8 GB RAM | 128 GB ROM,17.22 cm (6.78 inch) Full HD+ AMOLED Display,50MP + 8MP | 13MP Front Camera,6500 mAh Battery,1 year for Handset 6 months for Accessories
"REDMI 15A (Awesome Blue, 64 GB)","₹14,999",3.9,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"LYF Earth 1 (White, 32 GB)","₹21,173",3.5,3 GB RAM | 32 GB ROM | Expandable Upto 32 GB,13.97 cm (5.5 inch) Full HD Display,13MP Rear Camera | 5MP Front Camera,3500 mAh Li-Ion Polymer Battery,1 Year for Mobile & 6 Months for Accessories
TOUCH 18 Rock Z Flip Dual Sim Keypad Mobile with2.4Display Flip Fold Call & SMS Indicator,"₹2,299",4.1,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,2MP Rear Camera,1800 mAh Battery,
Jio PRIMA2 4G,"₹3,319",3.8,500 MB RAM | 4 GB ROM | Expandable Upto 128 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1800 mAh Battery,
"vivo V70 FE (Northern Lights Purple, 256 GB)","₹40,999",4.4,8 GB RAM | 256 GB ROM,17.35 cm (6.83 inch) Full HD+ AMOLED Display,200MP + 8MP | 50MP Front Camera,7000 mAh Li-ion Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"Nokia 235 4G Dual SIM Keypad Phone, Scan & Pay UPI, USB Type C,","₹4,145",3.7,64 MB RAM | 128 MB ROM,7.11 cm (2.8 inch) Display,2MP Rear Camera,1450 mAh Battery,
ROCK TOUCH Rock Z Flip Dual Sim Keypad Mobile with2.4Display Flip Fold Call & SMS Indicator,"₹1,972",3.6,32 MB RAM | 32 MB ROM,6.1 cm (2.4 inch) Display,2MP Rear Camera,1800 mAh Battery,
Jio PRIMA2,"₹3,499",3.8,36 MB RAM | 4 GB ROM | Expandable Upto 128 GB,6.1 cm (2.4 inch) QVGA Display,0.3MP Rear Camera,1800 mAh Battery,
"Samsung Galaxy S25 Edge 5G (Titanium Silver, 256 GB)","₹64,599",4.4,12 GB RAM | 256 GB ROM,16.91 cm (6.657 inch) Quad HD+ Display,200MP + 12MP | 12MP Front Camera,3900 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Samsung Galaxy F16 5G (Bling Black, 128 GB)","₹15,499",4.2,8 GB RAM | 128 GB ROM,16.91 cm (6.657 inch) Full HD+ Display,50MP + 5MP + 2MP | 13MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories
"Infinix SMART 20 (Sunlike Orange, 64 GB)","₹12,499",4,4 GB RAM | 64 GB ROM,17.22 cm (6.78 inch) HD+ Display,8MP Rear Camera | 8MP Front Camera,5200 mAh Battery,"1 year for Handset
6 months for Accessories"
"REDMI A7 Pro (Black, 64 GB)","₹12,499",3.8,4 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
itel MagicX Play 4G| 1900 mAh battery| Expandable Storage upto 64GB,"₹2,289",3.8,48 MB RAM | 128 MB ROM | Expandable Upto 32 GB,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,1900 mAh Battery,
"realme 16 5G (Air White, 128 GB)","₹34,999",4,8 GB RAM | 128 GB ROM,16.69 cm (6.57 inch) Full HD+ AMOLED Display,50MP + 2MP | 50MP Front Camera,7000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
Easyfone Royale,"₹4,990",4.1,32 MB RAM | 32 MB ROM | Expandable Upto 32 GB,7.11 cm (2.8 inch) QVGA Display,0.3MP Rear Camera | 0MP Front Camera,1150 mAh Battery,Clear Sound with Sound Boost Option
"OPPO Reno14 5G (Pearl White, 256 GB)","₹44,999",4.5,8 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Display,50MP + 8MP + 50MP | 50MP Front Camera,6000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"POCO X8 Pro (Black, 256 GB)","₹37,999",4.4,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"REDMI 15A (Amaze Purple, 128 GB)","₹15,999",3.9,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Display,32MP Rear Camera | 8MP Front Camera,6300 mAh Lithium-Ion Polymer Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Ai+ Nova 2 Pro 5G (Green, 128 GB)","₹22,999",4.3,8 GB RAM | 128 GB ROM | Expandable Upto 2 TB,17.53 cm (6.9 inch) Full HD+ Display,48MP Rear Camera | 13MP Front Camera,6000 mAh Li-polymer Battery,1 Year Warranty on Handset and 6 Months Warranty on the Inbox Accessories
"realme 13+ 5G (Victory Gold, 256 GB)","₹25,849",4,8 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
"REDMI A7 (Black, 64 GB)","₹11,499",4.4,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,17.48 cm (6.88 $inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,5200 mAh Lithium-Ion Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"POCO X8 Pro (Iron man edition, 256 GB)","₹39,999",3.8,12 GB RAM | 256 GB ROM,16.74 cm (6.59 inch) Full HD+ AMOLED Display,50MP + 8MP | 20MP Front Camera,6500 mAh Lithium-Ion Polymer With Silicon Carbon Technology Battery,1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories
"Fuziqra New Rock X Flip Dual Sim Keypad Mobile with 1.8""Display Flip/Fold Call & SMS","₹2,095",4.2,32 MB RAM | 32 MB ROM,4.57 cm (1.8 inch) Display,0.3MP Rear Camera,3000 mAh Battery,
"realme 13+ 5G (Victory Gold, 256 GB)","₹26,999",3.5,12 GB RAM | 256 GB ROM | Expandable Upto 2 TB,16.94 cm (6.67 inch) Full HD+ Display,50MP + 2MP | 16MP Front Camera,5000 mAh Battery,1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories
